Institute,Name,RollNumber,Branch,StartingYear,CurrentCourses,PastCoursesGrades
IIIT,Shaurya Bhatia,2024442,CB,2024,801;701;BML,DSA:6;602:5;FF:8;701:9
IIIT,Aditya Malhotra,2024066,CSE,2024,615;DL;802;BML,BML:7;615:6;601:5;801:10
IIIT,Saanvi Nair,MT24027,CSE,2024,601;BML;FF,ML:10;FF:5;602:7;701:7;777:6;OOPD:10;BML:6;702:9
IIIT,Riya Gupta,2024116,CB,2024,777;ML;602;FF,701:5;802:7;DSA:6;602:9;BML:8;OOPD:8;777:6
IIIT,Pari Kumar,2024200,CB,2024,DSA;615,701:8;DSA:6;ML:8;DL:9;602:7;OOPD:10
IIIT,Simran Desai,MT24609,CSE,2024,OOPD;DSA;BML;601,BML:8;702:8;FF:5;OOPD:5
IIIT,Anjali Agarwal,MT23845,ECE,2023,615;601;801,601:8;701:9;OOPD:9;BML:8;ML:8;777:9;DSA:6
IIIT,Anjali Reddy,2024929,SSH,2024,602;777;701;615,602:7;BML:9;802:8;FF:7;OOPD:7;702:8
IIIT,Riya Mehta,MT24061,CSE,2024,BML;615,601:9;777:9;DL:7;DSA:6;ML:6;BML:6;802:10
IIIT,Kavya Gupta,2021582,CB,2021,777;BML,DSA:5;OOPD:7;702:10;802:9;ML:9;701:10;801:9;602:9
IIIT,Ayaan Gupta,2023505,SSH,2023,615;602;DSA;777,602:5;ML:8;702:8;801:10;BML:8;615:5;802:10
IIIT,Saanvi Saxena,MT21544,SSH,2021,615;BML,BML:9;602:6;DSA:7;DL:8;702:10;801:8;FF:7;615:8
IIIT,Karan Kapoor,MT22673,CSE,2022,FF;BML;777,DL:6;ML:8;FF:6;601:6;OOPD:6;BML:8;DSA:6
IIIT,Diya Malhotra,MT21837,SSH,2021,615;802,615:7;802:5;DSA:7;DL:9;FF:8;702:8;601:9;701:9
IIIT,Arjun Yadav,2023427,ECE,2023,ML;615,701:8;DSA:7;ML:5;802:10;FF:7;602:8;777:9
IIIT,Sai Das,2023228,ECE,2023,802;602;OOPD;DSA,OOPD:9;DSA:9;801:6;BML:10;ML:9
IIIT,Vikram Khanna,MT23179,SSH,2023,615;702;BML,BML:7;ML:6;DSA:7;702:5;OOPD:5
IIIT,Sai Jain,MT22900,SSH,2022,801;BML;702;DL,BML:7;OOPD:8;701:8;602:5;DSA:5;ML:10;801:7
IIIT,Karan Joshi,MT21879,SSH,2021,DL;OOPD,DSA:9;701:7;777:6;801:6;615:9;802:9;OOPD:5
IIIT,Pari Kapoor,MT23838,CSE,2023,DSA;FF;OOPD,777:5;DSA:6;602:8;702:8
IIIT,Simran Joshi,MT21646,SSH,2021,FF;701;DL,802:8;DSA:8;DL:6;601:8;ML:7;777:8;701:8
IIIT,Sneha Agarwal,MT23112,CSE,2023,BML;ML,FF:5;615:6;777:10;601:7;ML:7;DSA:5;BML:8;702:7
IIIT,Rohan Sharma,MT22779,ECE,2022,702;DL;DSA;ML,802:6;DL:9;OOPD:6;602:10;615:10;FF:10;ML:7
IIIT,Aarav Das,2022525,ECE,2022,801;802;601,802:7;ML:5;DSA:8;777:7;BML:7;615:6;DL:8
IIIT,Ananya Kapoor,2023240,ECE,2023,DSA;615;FF;802,701:5;615:9;602:6;802:5;801:10;OOPD:10;601:10;BML:6
IIIT,Shaurya Rao,MT22032,CB,2022,DSA;777,701:6;OOPD:6;ML:10;601:9
IIIT,Riya Rao,MT23311,CB,2023,FF;615;802,801:10;601:6;OOPD:5;802:5;701:5;DSA:9;DL:6
IIIT,Anya Singh,PhD24696,SSH,2024,777;602;802;DL,OOPD:6;ML:7;601:10;777:5;615:10;FF:7;DSA:8
IIIT,Ayaan Iyer,2024457,CSE,2024,802;OOPD,701:6;602:7;OOPD:7;BML:8;615:8;DL:5
IIIT,Ananya Gupta,MT23360,CSE,2023,701;ML;FF;OOPD,802:6;DL:9;702:7;615:7;ML:5;602:8;OOPD:6;701:6
IIIT,Amit Kumar,MT22444,CB,2022,702;615,601:7;OOPD:6;FF:5;701:5;615:10
IIIT,Vikram Khanna,2021340,CSE,2021,DSA;FF;801;615,777:6;ML:10;701:6;DSA:8;615:5
IIIT,Anjali Bhatia,MT22673,CB,2022,FF;702;DL,701:7;BML:6;601:7;FF:10;801:8;OOPD:7;602:10
IIIT,Aditya Agarwal,2023199,SSH,2023,777;801;601;802,777:5;702:7;602:10;801:7;FF:7
IIIT,Rohan Verma,MT23144,CSE,2023,702;OOPD,DSA:5;BML:5;777:8;DL:7
IIIT,Sarthak Agarwal,PhD22416,CB,2022,FF;701,777:9;602:6;601:7;702:10;DSA:5
IIIT,Pooja Yadav,PhD21437,CB,2021,DL;801;FF,801:5;615:5;702:9;ML:8
IIIT,Prisha Gupta,2022630,SSH,2022,601;802;ML;FF,601:8;602:6;702:8;OOPD:5;DSA:10
IIIT,Ishaan Iyer,MT22150,SSH,2022,DSA;615;ML,601:8;801:6;615:5;DSA:6;FF:6;DL:10
IIIT,Atharv Yadav,2024266,SSH,2024,602;802;DSA,802:9;701:6;777:7;615:8;702:6;801:6;FF:5;ML:5
IIIT,Arjun Malhotra,2021499,SSH,2021,FF;601;DL,FF:5;601:6;801:8;602:7;701:9
IIIT,Amit Khanna,MT23312,SSH,2023,615;ML;702;601,702:5;601:8;BML:9;DL:6;DSA:8;ML:5
IIIT,Krishna Kapoor,MT23083,SSH,2023,ML;802,615:8;602:8;BML:6;ML:7
IIIT,Pooja Pandey,MT23730,SSH,2023,DL;701,602:9;OOPD:9;777:6;615:6;801:7;802:7
IIIT,Pari Malhotra,MT24688,ECE,2024,701;801;OOPD;615,DSA:8;DL:9;802:5;OOPD:6;601:6;702:9;FF:10;615:8
IIIT,Aditi Desai,2023279,CB,2023,701;602;FF,FF:8;ML:5;777:8;802:6;601:6;602:8
IIIT,Anjali Nair,2024816,CSE,2024,702;OOPD,615:7;602:7;DL:9;601:5;ML:5;BML:8
IIIT,Aditya Jain,MT23153,CSE,2023,DSA;FF,601:6;ML:9;801:9;602:7
IIIT,Atharv Verma,2024408,CSE,2024,701;702;OOPD,802:8;601:6;ML:10;DL:5;702:6;DSA:8;OOPD:9
IIIT,Anya Patel,2021805,ECE,2021,701;802;615,702:7;BML:5;601:8;802:10;701:6
IIIT,Sneha Singh,2024666,CSE,2024,615;777;DL;701,777:7;615:6;OOPD:7;DSA:7;701:6;FF:8
IIIT,Aditi Singh,2021828,ECE,2021,601;701,FF:5;602:5;702:8;ML:5;601:6
IIIT,Vivaan Pandey,MT23330,SSH,2023,FF;601,FF:6;702:7;802:8;DL:6;602:7;701:5
IIIT,Shaurya Kapoor,2024071,SSH,2024,602;801;FF,615:9;702:7;701:9;802:8;OOPD:5;801:5;777:5;602:6
IIIT,Anjali Iyer,MT24495,CSE,2024,777;701;702,601:6;701:7;602:6;702:7
IIIT,Krishna Iyer,MT23920,CSE,2023,DL;601;602,602:6;ML:6;BML:5;615:6;802:6
IIIT,Diya Malhotra,MT21702,SSH,2021,DL;FF;801,777:5;801:5;601:8;DSA:6;615:8;FF:10;602:8;802:7
IIIT,Aditya Das,2021803,CB,2021,FF;602;BML,602:8;DSA:6;BML:7;802:5;777:8;601:7
IIIT,Ananya Desai,MT21975,CB,2021,OOPD;777;801;DSA,DL:9;801:6;ML:7;615:9;701:6;DSA:6
IIIT,Aditi Kumar,2022141,SSH,2022,602;FF;801;BML,615:5;801:5;601:9;FF:8
IIIT,Krishna Khanna,MT23288,CSE,2023,702;615,802:5;777:9;702:10;615:9;OOPD:10;701:8;ML:7;601:10
IIIT,Ananya Yadav,PhD21057,CSE,2021,OOPD;FF,801:5;DSA:9;702:7;701:8;FF:6;602:5
IIIT,Rahul Khanna,MT23186,CSE,2023,615;DL;DSA,OOPD:8;802:10;DSA:9;801:5;602:6;701:9
IIIT,Reyansh Kapoor,PhD21112,ECE,2021,802;602;BML,ML:9;DL:5;601:8;602:6;DSA:6;802:8;FF:8;OOPD:5
IIIT,Arjun Saxena,2021464,CB,2021,777;DSA;702;DL,802:5;702:10;777:6;615:5;602:6;701:6
IIIT,Atharv Mehta,2021664,SSH,2021,702;601;615,801:7;ML:7;OOPD:7;FF:8;DSA:10
IIIT,Sumit Malhotra,PhD22470,ECE,2022,701;602;DL,601:7;801:8;777:7;615:6;602:9;OOPD:8
IIIT,Karan Malhotra,2021120,ECE,2021,801;702;602,702:5;615:8;BML:7;DSA:6;DL:10
IIIT,Krishna Rao,PhD24759,CB,2024,DL;701;ML;802,602:5;ML:9;OOPD:7;615:5;801:8;802:8;601:5
IIIT,Sneha Reddy,2023378,CB,2023,DSA;702;802;602,615:6;602:6;FF:5;701:6;OOPD:5;DSA:6;702:7;ML:8
IIIT,Karan Mishra,MT24815,ECE,2024,DL;601,615:6;DL:8;701:10;801:6;601:8;802:8;OOPD:5
IIIT,Sai Yadav,2022519,ECE,2022,FF;702,BML:10;802:8;777:9;702:6;DSA:9;DL:10
IIIT,Sneha Saxena,2023091,CB,2023,DSA;702,DL:5;602:8;802:7;DSA:5
IIIT,Sai Jain,2022232,ECE,2022,BML;602;701;FF,OOPD:6;DSA:5;702:10;BML:7;ML:5;602:9;615:6
IIIT,Aarav Kapoor,MT22889,CSE,2022,702;OOPD,801:6;BML:8;FF:7;701:6;601:6;777:10
IIIT,Pooja Reddy,2021085,SSH,2021,701;801,702:8;802:7;602:7;701:5;OOPD:7;FF:8;ML:5
IIIT,Reyansh Chopra,2023172,SSH,2023,801;DL,701:8;ML:9;702:7;BML:6
IIIT,Rohan Gupta,2024305,CB,2024,801;ML;DSA;BML,701:6;802:5;DSA:7;615:8;777:8;FF:9;OOPD:6;801:6
IIIT,Saanvi Kumar,2022244,CB,2022,OOPD;BML,DL:9;DSA:6;FF:5;802:8;OOPD:10;602:7;BML:7
IIIT,Karan Agarwal,2022427,CSE,2022,OOPD;777;601,702:7;FF:9;DL:6;602:8;701:10;801:7
IIIT,Ishaan Desai,MT21090,ECE,2021,777;701;602,702:8;OOPD:5;FF:5;777:5;802:7;701:7
IIIT,Rahul Patel,2021777,CB,2021,ML;DL;DSA;801,ML:6;601:5;DL:9;777:5
IIIT,Ishaan Saxena,2024395,ECE,2024,BML;ML,702:8;777:6;FF:10;BML:7;OOPD:7;ML:5
IIIT,Sarthak Pandey,MT22233,ECE,2022,777;802;615,601:7;777:10;DSA:8;802:7;701:7
IIIT,Sarthak Yadav,2021741,ECE,2021,801;OOPD;602,801:6;601:6;FF:6;ML:9;701:9
IIIT,Reyansh Das,2024260,CSE,2024,DSA;DL,DSA:6;802:5;FF:6;601:5;801:7;602:5
IIIT,Ananya Malhotra,PhD24013,CSE,2024,801;802,801:6;615:7;ML:8;DSA:9
IIIT,Saanvi Agarwal,MT23083,ECE,2023,602;ML;DSA,802:6;702:10;601:9;777:6;ML:6;701:9;OOPD:5;BML:8
IIIT,Sarthak Yadav,MT22412,SSH,2022,DSA;DL,602:5;DL:10;615:8;ML:6;601:5;OOPD:9
IIIT,Vikram Chopra,2022836,ECE,2022,OOPD;ML;601;701,FF:8;702:6;ML:7;BML:8;601:9;801:5;DSA:5;701:5
IIIT,Krishna Iyer,MT24487,ECE,2024,ML;OOPD;777,615:5;DL:9;FF:6;BML:8;ML:8;OOPD:6;DSA:5
IIIT,Krishna Rao,2023284,CB,2023,ML;DSA;BML;OOPD,DL:10;615:7;701:6;FF:8;601:9;BML:5
IIIT,Pooja Mehta,2023586,ECE,2023,DL;OOPD;DSA,802:5;601:10;615:7;FF:8;801:9;ML:8;701:6
IIIT,Myra Mishra,2021804,CB,2021,801;702,777:8;DSA:10;801:7;601:5;615:10
IIIT,Ayaan Nair,2024059,SSH,2024,DSA;701,777:8;OOPD:9;ML:6;FF:10;DSA:7;701:7
IIIT,Ananya Desai,2021387,CSE,2021,DL;701;777,BML:6;OOPD:6;602:8;FF:5;601:7;802:7
IIIT,Karan Yadav,MT22276,CSE,2022,802;702;BML;701,602:8;FF:5;601:5;702:7;ML:7;DSA:8
IIIT,Kavya Saxena,MT24572,SSH,2024,ML;602;601;777,802:7;DL:6;777:5;702:8;ML:5;BML:5;601:6;701:8
IIIT,Anya Yadav,PhD24923,ECE,2024,602;601;777,701:10;802:7;BML:6;DL:9;FF:6;615:9;801:9
IIIT,Myra Verma,2024749,CB,2024,777;DSA,802:7;BML:5;ML:10;DSA:5;777:8;DL:10;FF:6
IIIT,Krishna Mehta,2024473,CSE,2024,777;601;BML,801:7;DL:8;602:8;802:5
IIIT,Pooja Nair,2021107,ECE,2021,BML;OOPD;602,802:6;701:5;602:7;DL:6;777:8;601:10;DSA:7;ML:8
IIIT,Anjali Singh,MT22067,CB,2022,601;BML,BML:9;DSA:5;FF:7;701:6;702:6
IIIT,Pari Kapoor,MT21168,ECE,2021,615;DSA;802;601,FF:8;601:6;702:6;602:8;777:8;OOPD:8;DSA:6;ML:8
IIIT,Karan Kaur,2023336,CB,2023,802;701,FF:7;602:9;ML:10;615:10;701:7
IIIT,Simran Khanna,2022346,SSH,2022,701;DL;ML;702,615:8;DL:6;602:5;OOPD:9
IIIT,Pooja Mehta,PhD21622,ECE,2021,601;802,BML:7;DL:10;702:6;DSA:8;OOPD:8
IIIT,Pari Jain,MT21705,SSH,2021,601;DL;ML;DSA,777:7;801:8;OOPD:8;BML:7;601:7;DSA:8;802:7;FF:7
IIIT,Reyansh Singh,2024723,CB,2024,701;777,602:8;BML:5;DL:6;701:7;802:8;702:6;777:8;ML:10
IIIT,Vikram Iyer,MT24431,ECE,2024,701;702;FF,601:6;DSA:8;OOPD:8;702:5;BML:6;602:6
IIIT,Ayaan Joshi,2022275,ECE,2022,DL;602,OOPD:8;802:7;602:8;601:6;702:5;ML:5
IIIT,Reyansh Kumar,MT22724,SSH,2022,ML;777,DL:5;OOPD:6;FF:5;801:10
IIIT,Simran Rao,PhD21700,SSH,2021,615;801,602:10;DSA:5;777:9;701:7
IIIT,Simran Patel,MT21580,SSH,2021,801;701,702:5;801:10;BML:10;DL:7;601:6
IIIT,Krishna Khanna,MT22340,ECE,2022,777;FF;OOPD,701:8;777:10;DSA:7;OOPD:7;802:7;ML:9;615:10
IIIT,Pooja Patel,2022529,ECE,2022,ML;702;FF,702:5;BML:8;615:5;OOPD:7
IIIT,Sarthak Chopra,2022018,SSH,2022,777;FF;BML,601:6;ML:7;615:5;702:6;802:9;BML:7;OOPD:6
IIIT,Pari Mishra,2021530,ECE,2021,615;801;601,DL:7;802:8;615:7;FF:6
IIIT,Ishaan Gupta,PhD22166,CB,2022,602;802;615;702,OOPD:10;701:10;FF:5;601:7;777:10
IIIT,Krishna Mishra,2024152,SSH,2024,DSA;802;615,DL:8;FF:7;801:5;BML:8;702:5;DSA:8;601:5
IIIT,Ayaan Kapoor,MT21155,CB,2021,DL;OOPD,DL:10;OOPD:5;615:5;801:7;701:7;ML:5
IIIT,Krishna Verma,2022894,ECE,2022,615;802,701:7;702:6;FF:8;615:7;602:7
IIIT,Sumit Pandey,MT21934,CB,2021,FF;ML;777,615:7;702:5;DL:8;802:8;701:7;801:6
IIIT,Atharv Desai,MT23577,CB,2023,FF;BML;DSA,777:10;OOPD:5;DL:9;802:10;DSA:5;615:7;701:7;801:7
IIIT,Neha Chopra,2023205,SSH,2023,FF;802,701:10;DL:8;602:6;FF:10;OOPD:5
IIIT,Pari Chopra,2022660,SSH,2022,701;BML,702:7;OOPD:5;FF:10;DL:6;BML:6;602:6
IIIT,Shaurya Mehta,2023696,ECE,2023,601;801;777,701:9;802:10;FF:5;801:8;DL:6;BML:7;615:8
IIIT,Prisha Kaur,MT21020,SSH,2021,801;615;777;701,601:5;701:5;777:7;602:8;615:7;DSA:10;FF:5;802:5
IIIT,Neha Kaur,2024969,CSE,2024,615;802;801,DL:5;777:8;602:5;701:10;801:8
IIIT,Ananya Patel,MT21449,CSE,2021,OOPD;802;601;BML,777:9;601:8;802:5;801:5;OOPD:10;FF:7
IIIT,Prisha Malhotra,2021289,ECE,2021,701;802,FF:8;601:6;701:7;702:7
IIIT,Sneha Yadav,MT24718,ECE,2024,DL;701;602,FF:8;701:7;DSA:7;OOPD:6
IIIT,Aditya Nair,2022158,CB,2022,BML;777,801:8;601:8;DSA:8;OOPD:9;702:8;DL:5;701:9
IIIT,Myra Kumar,2023944,ECE,2023,615;ML;DSA,FF:7;777:7;ML:8;DSA:5;801:6;BML:9
IIIT,Ishaan Patel,2022786,CSE,2022,702;615;DSA,ML:7;801:8;701:7;DL:9;802:6
IIIT,Ishaan Rao,PhD23748,CB,2023,615;ML;FF,BML:8;702:5;602:7;DL:8
IIIT,Reyansh Singh,MT23853,SSH,2023,777;DL;801;601,701:7;615:5;BML:6;602:6;777:6
IIIT,Karan Iyer,2023907,SSH,2023,BML;ML;602,702:8;615:9;OOPD:10;ML:6;FF:8;801:8;DL:5
IIIT,Amit Kaur,MT24783,ECE,2024,601;DSA;BML;801,OOPD:6;777:7;FF:7;802:8;601:8;DL:7
IIIT,Karan Mehta,2021732,CB,2021,DSA;ML;DL,602:5;701:5;ML:7;DSA:5;702:6;601:7
IIIT,Sneha Kumar,PhD24357,CB,2024,602;801;601;701,DSA:8;801:8;701:8;FF:10;DL:7
IIIT,Simran Rao,2022580,SSH,2022,FF;777;801,802:10;702:5;801:10;602:6
IIIT,Ishaan Khanna,MT23052,SSH,2023,FF;701;615,BML:8;615:10;FF:7;702:7
IIIT,Arjun Desai,2023360,ECE,2023,701;615;777;601,702:7;601:7;OOPD:7;BML:5;701:10;802:6;FF:8;615:6
IIIT,Shaurya Gupta,MT24196,CB,2024,802;701,801:7;DSA:10;701:5;601:8
IIIT,Ananya Desai,2024529,ECE,2024,615;OOPD;802,802:7;601:8;801:7;701:6;602:7
IIIT,Aarav Verma,MT21065,ECE,2021,OOPD;DL;601,DL:7;DSA:8;BML:6;777:8;OOPD:8
IIIT,Sarthak Mehta,2023824,SSH,2023,601;DL;701;801,DSA:9;FF:9;OOPD:9;701:5;615:5;ML:6
IIIT,Reyansh Iyer,MT24989,SSH,2024,DL;602,DSA:7;OOPD:8;601:10;801:5;DL:7;702:9;802:10;BML:7
IIIT,Anya Agarwal,MT23540,SSH,2023,702;FF,601:5;DL:8;OOPD:7;615:6;701:6;ML:5
IIIT,Krishna Gupta,MT23169,CB,2023,801;701;DL,777:6;DL:9;FF:8;BML:9
IIIT,Ananya Verma,MT22141,CSE,2022,601;FF;701;DSA,BML:7;777:6;802:9;615:7;801:10
IIIT,Pari Reddy,MT24146,CB,2024,777;ML,OOPD:7;FF:7;701:8;702:6;615:6;602:7;DL:8;601:8
IIIT,Sumit Kaur,2024674,CSE,2024,615;602;DSA,615:7;DL:6;OOPD:9;801:7;601:6;FF:5
IIIT,Sumit Rao,2023765,SSH,2023,615;601,601:10;OOPD:8;BML:9;ML:7;602:5;777:8;DL:7;801:10
IIIT,Arjun Khanna,2023863,SSH,2023,777;702;615;801,801:7;BML:7;601:5;DL:6;ML:10;701:9
IIIT,Vikram Rao,2022064,SSH,2022,615;601;DSA;801,DL:8;802:6;702:5;BML:8;777:9
IIIT,Arjun Yadav,2021990,ECE,2021,615;OOPD;777;802,ML:8;DL:6;702:7;615:7;802:8
IIIT,Anjali Verma,2022853,CB,2022,615;702;801,801:5;FF:7;ML:10;601:6
IIIT,Arjun Agarwal,MT24399,ECE,2024,615;DL;BML;702,802:8;DSA:5;OOPD:7;701:10;777:7;DL:7;ML:8
IIIT,Anya Bhatia,2021308,CSE,2021,701;DL;ML;601,DSA:6;802:6;601:5;BML:7;801:9;602:5
IIIT,Prisha Joshi,MT21958,CB,2021,777;FF;602,802:6;FF:7;BML:8;602:6;801:7;777:6;701:7;DL:7
IIIT,Pooja Mehta,MT22407,CB,2022,701;602;ML,777:8;OOPD:5;FF:5;ML:7;615:9;801:7;602:9
IIIT,Ayaan Iyer,2024298,SSH,2024,OOPD;601;702,DL:9;702:5;FF:8;602:7;BML:7;777:10;615:5;DSA:6
IIIT,Riya Malhotra,PhD21919,SSH,2021,615;701,702:5;802:5;FF:8;ML:7;DL:7;602:6;801:8
IIIT,Reyansh Mehta,2023013,CB,2023,ML;802;OOPD,702:7;FF:5;OOPD:7;602:5
IIIT,Ayaan Rao,MT24541,SSH,2024,601;802;615;FF,601:6;OOPD:6;FF:7;DL:8;777:5;615:9;BML:5;ML:6
IIIT,Kavya Malhotra,2024358,CB,2024,701;DSA;ML;OOPD,DL:5;DSA:10;ML:6;701:6
IIIT,Atharv Kaur,MT23027,ECE,2023,602;FF;777;OOPD,602:8;802:7;777:8;ML:5;615:6
IIIT,Vihaan Yadav,MT21750,ECE,2021,702;601;801,FF:5;601:5;602:7;615:10;BML:6;DL:8
IIIT,Reyansh Kapoor,MT23567,CSE,2023,OOPD;802;777,OOPD:7;701:6;602:6;DSA:10;BML:8;801:9;DL:7
IIIT,Arjun Patel,MT21184,ECE,2021,BML;DSA,701:5;777:6;DSA:8;602:6
IIIT,Pooja Malhotra,2023741,CB,2023,OOPD;801,615:10;ML:8;FF:9;DSA:7;OOPD:5;DL:7;702:8
IIIT,Krishna Yadav,2022239,SSH,2022,601;ML,FF:5;777:8;615:7;602:5
IIIT,Saanvi Chopra,2023769,CB,2023,OOPD;777;BML,601:5;DSA:8;701:5;802:7;DL:7
IIIT,Pari Patel,2022951,ECE,2022,FF;601;801,777:7;BML:5;DSA:5;ML:5
IIIT,Sneha Patel,2023517,SSH,2023,615;602;777;DL,602:8;701:5;702:6;DSA:8;BML:10;OOPD:8
IIIT,Sarthak Chopra,MT23531,ECE,2023,BML;615;777,BML:5;DL:9;615:10;801:9
IIIT,Sarthak Reddy,MT22167,ECE,2022,OOPD;602,DSA:5;702:8;777:8;DL:6;OOPD:8;701:7;ML:9
IIIT,Ayaan Nair,PhD21566,ECE,2021,701;602;777,602:6;BML:5;DSA:6;702:10;OOPD:9;777:7;801:6;DL:5
IIIT,Ananya Das,PhD22647,ECE,2022,OOPD;601;701;602,602:7;FF:8;777:7;702:8;801:10;DSA:6
IIIT,Ayaan Sharma,2023224,CB,2023,601;DL;801;701,702:7;DL:9;602:7;802:8
IIIT,Amit Desai,2021700,CSE,2021,602;ML;601;802,FF:9;DSA:7;777:8;OOPD:6;602:8;701:8
IIIT,Neha Nair,MT21261,ECE,2021,DSA;615;777;DL,BML:10;701:6;FF:5;601:10;802:5;DL:10;602:8;OOPD:7
IIIT,Prisha Patel,2021834,ECE,2021,615;DL;OOPD,802:7;615:8;602:10;701:8;BML:10;801:8;ML:8
IIIT,Sarthak Pandey,MT21448,SSH,2021,601;801;702,ML:6;777:6;702:7;801:10;OOPD:10
IIIT,Rohan Jain,2021275,CSE,2021,BML;602;DSA,801:5;ML:6;DSA:10;601:8;602:8
IIIT,Atharv Gupta,2024323,CSE,2024,DL;FF;602,601:8;602:10;702:7;ML:9;BML:6;701:9
IIIT,Simran Kapoor,MT23392,SSH,2023,615;DL;FF;801,OOPD:8;615:8;601:5;777:6;701:5
IIIT,Sumit Yadav,2022160,SSH,2022,602;801,702:8;602:5;DL:8;ML:5
IIIT,Krishna Malhotra,PhD21886,SSH,2021,ML;BML,FF:8;615:7;602:9;DSA:5
IIIT,Ayaan Das,MT22974,ECE,2022,ML;702,DSA:6;801:10;777:5;FF:9;802:7;OOPD:10;601:6;615:7
IIIT,Rahul Kaur,MT24185,SSH,2024,DL;FF,602:6;802:7;702:5;615:6;701:8;OOPD:6
IIIT,Pari Yadav,MT22402,CB,2022,601;702;602,FF:6;ML:10;DL:10;BML:7;701:6;601:7;777:8;OOPD:7
IIIT,Atharv Bhatia,MT22369,ECE,2022,702;801;OOPD;602,701:8;615:8;FF:7;ML:7
IIIT,Sai Joshi,MT22718,CB,2022,602;615;801;BML,701:6;777:6;702:9;FF:5;801:6
IIIT,Myra Jain,2022297,ECE,2022,ML;615;DSA;FF,BML:5;602:5;802:6;FF:5;601:5;DSA:7
IIIT,Aditi Kapoor,MT23669,SSH,2023,702;777,OOPD:7;DL:9;ML:7;802:7;FF:7;702:10;BML:6
IIIT,Pari Yadav,2022877,CB,2022,ML;702;615,DSA:7;BML:8;802:6;701:6;602:6
IIIT,Sumit Patel,2022922,CB,2022,DL;OOPD;601,777:9;702:5;FF:6;DL:5
IIIT,Myra Saxena,MT21917,CB,2021,ML;601,801:5;701:6;615:9;OOPD:7
IIIT,Amit Das,2023492,SSH,2023,801;OOPD,801:8;ML:5;BML:5;FF:8;601:7;802:8;602:7;702:7
IIIT,Vihaan Pandey,MT23937,CSE,2023,802;BML;ML,802:10;DL:5;BML:5;702:8;OOPD:10;615:7;777:5
IIIT,Saanvi Kumar,MT22155,SSH,2022,701;602,BML:8;602:7;FF:8;615:8;777:10;ML:8;601:8;DL:8
IIIT,Sai Iyer,MT23100,CSE,2023,ML;802,DSA:6;802:6;ML:6;602:6;701:8;FF:8;777:8
IIIT,Kavya Chopra,MT24750,ECE,2024,615;ML,777:6;615:6;ML:9;702:8;801:5;BML:5;602:8
IIIT,Myra Yadav,2022580,SSH,2022,FF;802;DL,601:10;OOPD:6;615:10;801:5
IIIT,Vihaan Yadav,MT21439,ECE,2021,802;801;777;OOPD,ML:8;602:5;615:6;601:8
IIIT,Riya Agarwal,MT23700,CB,2023,OOPD;BML;701,615:5;802:10;701:6;DSA:10;602:7;801:7
IIIT,Sneha Pandey,2023348,CB,2023,DSA;701;802;702,615:8;601:6;802:7;702:7;701:8;801:7
IIIT,Vivaan Chopra,2022350,CSE,2022,ML;601;DSA,777:5;701:9;615:5;DL:7
IIIT,Anya Kaur,2022752,ECE,2022,615;802,ML:9;801:6;FF:7;777:7
IIIT,Myra Jain,MT24668,ECE,2024,777;615;801,702:8;OOPD:6;DL:8;ML:9;DSA:10
IIIT,Rohan Iyer,2023514,CSE,2023,702;BML;DSA;801,DL:8;615:5;602:7;702:5;701:7;777:10;DSA:8
IIIT,Myra Sharma,MT22902,SSH,2022,701;FF;602,801:10;ML:7;FF:9;702:5;DSA:8;701:7;602:10
IIIT,Rahul Desai,MT24097,SSH,2024,FF;801;ML,802:6;602:9;701:5;801:5;777:9
IIIT,Sumit Agarwal,PhD23147,CSE,2023,702;802;601,BML:10;615:7;DL:5;701:8;OOPD:6
IIIT,Ayaan Iyer,2022808,SSH,2022,601;801,BML:6;702:8;701:8;DSA:5;602:7;802:7;ML:6
IIIT,Prisha Patel,2024108,SSH,2024,FF;615;801,802:6;DSA:7;702:5;777:7;ML:7
IIIT,Arjun Pandey,2024129,SSH,2024,701;602;615;BML,ML:6;OOPD:6;BML:5;615:5;DL:7;777:8;602:7;601:5
IIIT,Sai Agarwal,2023754,CSE,2023,DSA;ML;802,OOPD:6;601:10;801:7;777:6
IIIT,Vikram Pandey,2022317,ECE,2022,DSA;OOPD;ML;802,602:9;802:5;601:5;OOPD:7;DL:7;BML:8
IIIT,Sneha Saxena,2024967,ECE,2024,615;802,802:6;777:7;BML:6;DL:6;801:5
IIIT,Atharv Yadav,MT21938,ECE,2021,801;DSA;701,BML:7;DSA:9;701:8;DL:8;615:6
IIIT,Prisha Saxena,MT24885,CB,2024,701;601;802;615,601:5;BML:5;777:9;801:8
IIIT,Amit Bhatia,MT22090,ECE,2022,FF;702;615;601,FF:6;601:8;701:8;ML:9
IIIT,Kavya Khanna,MT22028,CB,2022,DL;FF;602,701:9;602:5;DL:8;777:8
IIIT,Prisha Iyer,MT21605,CSE,2021,DL;602;801;615,777:5;DL:7;702:8;615:7;601:5;801:5
IIIT,Riya Saxena,2022107,CB,2022,701;702;801,OOPD:6;602:8;601:5;802:5;DSA:5;FF:9;615:5
IIIT,Anya Jain,2021060,CSE,2021,DL;601;DSA;802,602:9;DSA:8;801:6;DL:8;702:7;OOPD:9
IIIT,Krishna Bhatia,MT22741,CSE,2022,DL;802;702,802:9;BML:7;801:5;DL:5;702:9;615:8;601:6;701:7
